species,Island_Endemicity,Flight_Ability
Bycanistes_fistulator,no,1
Bycanistes_subcylindricus,no,1
Ceratogymna_atrata,no,1
Ceratogymna_elata,no,1
Ocyceros_birostris,no,1
Ocyceros_gingalensis,no,1
Ocyceros_griseus,no,1
Penelopides_affinis,yes,1
Penelopides_exarhatus,yes,1
Penelopides_manillae,yes,1
Penelopides_mindorensis,yes,1
Penelopides_panini,yes,1
Penelopides_samarensis,yes,1
Rhinoplax_vigil,no,1
Tockus_alboterminatus,no,1
Tockus_bradfieldi,no,1
Tockus_camurus,no,1
Tockus_deckeni,no,1
Tockus_erythrorhynchus,no,1
Tockus_fasciatus,no,1
Tockus_flavirostris,no,1
Tockus_hartlaubi,no,1
Tockus_hemprichii,no,1
Tockus_jacksoni,no,1
Tockus_leucomelas,no,1
Tockus_monteiri,no,1
Tockus_nasutus,no,1
Tockus_pallidirostris,no,1
Tropicranus_albocristatus,no,1
Bucorvus_abyssinicus,no,1
Bucorvus_cafer,no,1
Phoeniculus_bollei,no,1
Phoeniculus_castaneiceps,no,1
Phoeniculus_damarensis,no,1
Phoeniculus_purpureus,no,1
Phoeniculus_somaliensis,no,1
Rhinopomastus_aterrimus,no,1
Rhinopomastus_cyanomelas,no,1
Rhinopomastus_minor,no,1
Upupa_epops,no,1
Caprimulgus_aegyptius,no,1
Caprimulgus_affinis,no,1
Caprimulgus_anthonyi,no,1
Caprimulgus_asiaticus,no,1
Caprimulgus_atripennis,no,1
Caprimulgus_badius,no,1
Caprimulgus_batesi,no,1
Caprimulgus_binotatus,no,1
Caprimulgus_carolinensis,no,1
Caprimulgus_cayennensis,no,1
Caprimulgus_celebensis,yes,1
Caprimulgus_centralasicus,no,1
Caprimulgus_clarus,no,1
Caprimulgus_climacurus,no,1
Caprimulgus_concretus,no,1
Caprimulgus_cubanensis,yes,1
Caprimulgus_donaldsoni,no,1
Caprimulgus_ekmani,yes,1
Caprimulgus_enarratus,yes,1
Caprimulgus_europaeus,no,1
Caprimulgus_eximius,no,1
Caprimulgus_fossii,no,1
Caprimulgus_fraenatus,no,1
Caprimulgus_heterurus,no,1
Caprimulgus_hirundinaceus,no,1
Caprimulgus_indicus,no,1
Caprimulgus_inornatus,no,1
Caprimulgus_longirostris,no,1
Caprimulgus_macrurus,no,1
Caprimulgus_maculicaudus,no,1
Caprimulgus_maculosus,no,1
Caprimulgus_madagascariensis,yes,1
Caprimulgus_mahrattensis,no,1
Caprimulgus_manillensis,yes,1
Caprimulgus_meesi,yes,1
Caprimulgus_natalensis,no,1
Caprimulgus_nigrescens,no,1
Caprimulgus_nigriscapularis,no,1
Caprimulgus_noctitherus,yes,1
Caprimulgus_nubicus,no,1
Caprimulgus_parvulus,no,1
Caprimulgus_pectoralis,no,1
Caprimulgus_poliocephalus,no,1
Caprimulgus_prigoginei,no,1
Caprimulgus_pulchellus,no,1
Caprimulgus_ridgwayi,no,1
Caprimulgus_ruficollis,no,1
Caprimulgus_rufigena,no,1
Caprimulgus_rufus,no,1
Caprimulgus_ruwenzorii,no,1
Caprimulgus_salvini,no,1
Caprimulgus_saturatus,no,1
Caprimulgus_sericocaudatus,no,1
Caprimulgus_solala,no,1
Caprimulgus_stellatus,no,1
Caprimulgus_tristigma,no,1
Caprimulgus_vociferus,no,1
Caprimulgus_whitelyi,no,1
Chordeiles_acutipennis,no,1
Chordeiles_gundlachii,no,1
Chordeiles_minor,no,1
Chordeiles_pusillus,no,1
Chordeiles_rupestris,no,1
Eleothreptus_anomalus,no,1
Eleothreptus_candicans,no,1
Eurostopodus_archboldi,no,1
Eurostopodus_argus,no,1
Eurostopodus_diabolicus,yes,1
Eurostopodus_macrotis,no,1
Eurostopodus_mystacalis,no,1
Eurostopodus_papuensis,no,1
Eurostopodus_temminckii,no,1
Hydropsalis_climacocerca,no,1
Hydropsalis_torquata,no,1
Lurocalis_rufiventris,no,1
Lurocalis_semitorquatus,no,1
Macrodipteryx_longipennis,no,1
Macrodipteryx_vexillarius,no,1
Macropsalis_forcipata,no,1
Nyctidromus_albicollis,no,1
Nyctiphrynus_mcleodii,no,1
Nyctiphrynus_ocellatus,no,1
Nyctiphrynus_rosenbergi,no,1
Nyctiphrynus_yucatanicus,no,1
Nyctiprogne_leucopyga,no,1
Nyctiprogne_vielliardi,no,1
Phalaenoptilus_nuttallii,no,1
Podager_nacunda,no,1
Siphonorhis_brewsteri,yes,1
Uropsalis_lyra,no,1
Uropsalis_segmentata,no,1
Nyctibius_aethereus,no,1
Nyctibius_bracteatus,no,1
Nyctibius_grandis,no,1
Nyctibius_griseus,no,1
Nyctibius_jamaicensis,no,1
Nyctibius_leucopterus,no,1
Nyctibius_maculosus,no,1
Batrachostomus_affinis,no,1
Batrachostomus_auritus,no,1
Batrachostomus_cornutus,no,1
Batrachostomus_harterti,no,1
Batrachostomus_hodgsoni,no,1
Batrachostomus_javensis,no,1
Batrachostomus_mixtus,no,1
Batrachostomus_moniliger,no,1
Batrachostomus_poliolophus,no,1
Batrachostomus_septimus,yes,1
Batrachostomus_stellatus,no,1
Podargus_ocellatus,no,1
Podargus_papuensis,no,1
Podargus_strigoides,no,1
Rigidipenna_inexpectata,yes,1
Steatornis_caripensis,no,1
Cariama_cristata,no,1
Chunga_burmeisteri,no,1
Casuarius_bennetti,no,0
Casuarius_casuarius,no,0
Casuarius_unappendiculatus,no,0
Dromaius_novaehollandiae,no,0
Aethia_cristatella,no,1
Aethia_psittacula,no,1
Aethia_pusilla,no,1
Aethia_pygmaea,no,1
Alca_torda,no,1
Alle_alle,no,1
Brachyramphus_brevirostris,no,1
Brachyramphus_marmoratus,no,1
Brachyramphus_perdix,no,1
Cepphus_carbo,no,1
Cepphus_columba,no,1
Cepphus_grylle,no,1
Cerorhinca_monocerata,no,1
Fratercula_arctica,no,1
Fratercula_cirrhata,no,1
Fratercula_corniculata,no,1
Ptychoramphus_aleuticus,no,1
Synthliboramphus_antiquus,no,1
Synthliboramphus_craveri,no,1
Synthliboramphus_hypoleucus,no,1
Synthliboramphus_wumizusume,no,1
Uria_aalge,no,1
Uria_lomvia,no,1
Burhinus_bistriatus,no,1
Burhinus_capensis,no,1
Burhinus_grallarius,no,1
Burhinus_oedicnemus,no,1
Burhinus_senegalensis,no,1
Burhinus_superciliaris,no,1
Burhinus_vermiculatus,no,1
Esacus_giganteus,no,1
Esacus_recurvirostris,no,1
Anarhynchus_frontalis,no,1
Charadrius_alexandrinus,no,1
Charadrius_alticola,no,1
Charadrius_asiaticus,no,1
Charadrius_australis,no,1
Charadrius_bicinctus,no,1
Charadrius_collaris,no,1
Charadrius_dubius,no,1
Charadrius_falklandicus,no,1
Charadrius_forbesi,no,1
Charadrius_hiaticula,no,1
Charadrius_javanicus,no,1
Charadrius_leschenaultii,no,1
Charadrius_marginatus,no,1
Charadrius_melodus,no,1
Charadrius_modestus,no,1
Charadrius_mongolus,no,1
Charadrius_montanus,no,1
Charadrius_obscurus,no,1
Charadrius_pallidus,no,1
Charadrius_pecuarius,no,1
Charadrius_peronii,no,1
Charadrius_placidus,no,1
Charadrius_ruficapillus,no,1
Charadrius_sanctaehelenae,yes,1
Charadrius_semipalmatus,no,1
Charadrius_thoracicus,yes,1
Charadrius_tricollaris,no,1
Charadrius_veredus,no,1
Charadrius_vociferus,no,1
Charadrius_wilsonia,no,1
Elseyornis_melanops,no,1
Erythrogonys_cinctus,no,1
Eudromias_morinellus,no,1
Oreopholus_ruficollis,no,1
Phegornis_mitchellii,no,1
Pluvialis_apricaria,no,1
Pluvialis_dominica,no,1
Pluvialis_fulva,no,1
Pluvialis_squatarola,no,1
Thinornis_novaeseelandiae,no,1
Thinornis_rubricollis,no,1
Vanellus_albiceps,no,1
Vanellus_armatus,no,1
Vanellus_cayanus,no,1
Vanellus_chilensis,no,1
Vanellus_cinereus,no,1
Vanellus_coronatus,no,1
Vanellus_crassirostris,no,1
Vanellus_duvaucelii,no,1
Vanellus_gregarius,no,1
Vanellus_indicus,no,1
Vanellus_leucurus,no,1
Vanellus_lugubris,no,1
Vanellus_malarbaricus,no,1
Vanellus_melanocephalus,no,1
Vanellus_melanopterus,no,1
Vanellus_miles,no,1
Vanellus_resplendens,no,1
Vanellus_senegallus,no,1
Vanellus_spinosus,no,1
Vanellus_superciliosus,no,1
Vanellus_tectus,no,1
Vanellus_tricolor,no,1
Vanellus_vanellus,no,1
Chionis_albus,no,1
Chionis_minor,yes,1
Pluvianellus_socialis,no,1
Dromas_ardeola,no,1
Cursorius_coromandelicus,no,1
Cursorius_cursor,no,1
Cursorius_rufus,no,1
Cursorius_somalensis,no,1
Cursorius_temminckii,no,1
Glareola_cinerea,no,1
Glareola_lactea,no,1
Glareola_maldivarum,no,1
Glareola_nordmanni,no,1
Glareola_nuchalis,no,1
Glareola_ocularis,no,1
Glareola_pratincola,no,1
Pluvianus_aegyptius,no,1
Rhinoptilus_africanus,no,1
Rhinoptilus_bitorquatus,no,1
Rhinoptilus_chalcopterus,no,1
Rhinoptilus_cinctus,no,1
Stiltia_isabella,no,1
Haematopus_ater,no,1
Haematopus_bachmani,no,1
Haematopus_chathamensis,yes,1
Haematopus_finschi,no,1
Haematopus_fuliginosus,no,1
Haematopus_leucopodus,no,1
Haematopus_longirostris,no,1
Haematopus_moquini,no,1
Haematopus_ostralegus,no,1
Haematopus_palliatus,no,1
Haematopus_unicolor,no,1
Ibidorhyncha_struthersii,no,1
Actophilornis_africanus,no,1
Actophilornis_albinucha,yes,1
Hydrophasianus_chirurgus,no,1
Irediparra_gallinacea,no,1
Jacana_jacana,no,1
Jacana_spinosa,no,1
Metopidius_indicus,no,1
Microparra_capensis,no,1
Anous_minutus,yes,1
Anous_stolidus,no,1
Anous_tenuirostris,no,1
Chlidonias_hybrida,no,1
Chlidonias_leucopterus,no,1
Chlidonias_niger,no,1
Creagrus_furcatus,yes,1
Gygis_alba,yes,1
Gygis_microrhyncha,yes,1
Larosterna_inca,no,1
Larus_argentatus,no,1
Larus_armenicus,no,1
Larus_atlanticus,no,1
Larus_atricilla,no,1
Larus_audouinii,no,1
Larus_belcheri,no,1
Larus_brunnicephalus,no,1
Larus_bulleri,no,1
Larus_cachinnans,no,1
Larus_californicus,no,1
Larus_canus,no,1
Larus_cirrocephalus,no,1
Larus_crassirostris,no,1
Larus_delawarensis,no,1
Larus_dominicanus,no,1
Larus_fuliginosus,yes,1
Larus_fuscus,no,1
Larus_genei,no,1
Larus_glaucescens,no,1
Larus_glaucoides,no,1
Larus_hartlaubii,no,1
Larus_heermanni,no,1
Larus_hemprichii,no,1
Larus_hyperboreus,no,1
Larus_ichthyaetus,no,1
Larus_leucophthalmus,no,1
Larus_livens,no,1
Larus_maculipennis,no,1
Larus_marinus,no,1
Larus_melanocephalus,no,1
Larus_michahellis,no,1
Larus_minutus,no,1
Larus_modestus,no,1
Larus_novaehollandiae,no,1
Larus_occidentalis,no,1
Larus_pacificus,no,1
Larus_philadelphia,no,1
Larus_pipixcan,no,1
Larus_relictus,no,1
Larus_ridibundus,no,1
Larus_saundersi,no,1
Larus_schistisagus,no,1
Larus_scopulinus,no,1
Larus_serranus,no,1
Larus_thayeri,no,1
Leucophaeus_scoresbii,no,1
Pagophila_eburnea,no,1
Phaetusa_simplex,no,1
Procelsterna_albivitta,yes,1
Procelsterna_cerulea,no,1
Rhodostethia_rosea,no,1
Rissa_brevirostris,no,1
Rissa_tridactyla,no,1
Rynchops_albicollis,no,1
Rynchops_flavirostris,no,1
Rynchops_niger,no,1
Sterna_acuticauda,no,1
Sterna_albifrons,no,1
Sterna_albostriata,no,1
Sterna_aleutica,no,1
Sterna_anaethetus,no,1
Sterna_antillarum,no,1
Sterna_aurantia,no,1
Sterna_balaenarum,no,1
Sterna_bengalensis,no,1
Sterna_bergii,no,1
Sterna_bernsteini,no,1
Sterna_caspia,no,1
Sterna_dougallii,no,1
Sterna_elegans,no,1
Sterna_forsteri,no,1
Sterna_fuscata,no,1
Sterna_hirundinacea,no,1
Sterna_hirundo,no,1
Sterna_lorata,no,1
Sterna_lunata,yes,1
Sterna_maxima,no,1
Sterna_nereis,no,1
Sterna_nilotica,no,1
Sterna_paradisaea,no,1
Sterna_repressa,no,1
Sterna_sandvicensis,no,1
Sterna_saundersi,no,1
Sterna_striata,no,1
Sterna_sumatrana,no,1
Sterna_superciliaris,no,1
Sterna_trudeaui,no,1
Sterna_virgata,yes,1
Sterna_vittata,no,1
Xema_sabini,no,1
Pedionomus_torquatus,no,1
Cladorhynchus_leucocephalus,no,1
Himantopus_himantopus,no,1
Himantopus_leucocephalus,no,1
Himantopus_mexicanus,no,1
Himantopus_novaezelandiae,no,1
Recurvirostra_americana,no,1
Recurvirostra_andina,no,1
Recurvirostra_avosetta,no,1
Recurvirostra_novaehollandiae,no,1
Rostratula_australis,no,1
Rostratula_benghalensis,no,1
Rostratula_semicollaris,no,1
Actitis_hypoleucos,no,1
Actitis_macularius,no,1
Aphriza_virgata,no,1
Arenaria_interpres,no,1
Arenaria_melanocephala,no,1
Bartramia_longicauda,no,1
Calidris_acuminata,no,1
Calidris_alba,no,1
Calidris_alpina,no,1
Calidris_bairdii,no,1
Calidris_canutus,no,1
Calidris_ferruginea,no,1
Calidris_fuscicollis,no,1
Calidris_himantopus,no,1
Calidris_maritima,no,1
Calidris_mauri,no,1
Calidris_melanotos,no,1
Calidris_minuta,no,1
Calidris_minutilla,no,1
Calidris_ptilocnemis,no,1
Calidris_pusilla,no,1
Calidris_ruficollis,no,1
Calidris_subminuta,no,1
Calidris_temminckii,no,1
Calidris_tenuirostris,no,1
Catoptrophorus_semipalmatus,no,1
Coenocorypha_aucklandica,yes,1
Coenocorypha_pusilla,yes,1
Eurynorhynchus_pygmeus,no,1
Gallinago_andina,no,1
Gallinago_gallinago,no,1
Gallinago_hardwickii,no,1
Gallinago_imperialis,no,1
Gallinago_jamesoni,no,1
Gallinago_macrodactyla,yes,1
Gallinago_media,no,1
Gallinago_megala,no,1
Gallinago_nemoricola,no,1
Gallinago_nigripennis,no,1
Gallinago_nobilis,no,1
Gallinago_paraguaiae,no,1
Gallinago_solitaria,no,1
Gallinago_stenura,no,1
Gallinago_stricklandii,no,1
Gallinago_undulata,no,1
Heteroscelus_brevipes,no,1
Heteroscelus_incanus,no,1
Limicola_falcinellus,no,1
Limnodromus_griseus,no,1
Limnodromus_scolopaceus,no,1
Limnodromus_semipalmatus,no,1
Limosa_fedoa,no,1
Limosa_haemastica,no,1
Limosa_lapponica,no,1
Limosa_limosa,no,1
Lymnocryptes_minimus,no,1
Numenius_americanus,no,1
Numenius_arquata,no,1
Numenius_borealis,no,1
Numenius_madagascariensis,no,1
Numenius_minutus,no,1
Numenius_phaeopus,no,1
Numenius_tahitiensis,no,1
Numenius_tenuirostris,no,1
Phalaropus_fulicarius,no,1
Phalaropus_lobatus,no,1
Philomachus_pugnax,no,1
Prosobonia_cancellata,yes,1
Scolopax_bukidnonensis,yes,1
Scolopax_celebensis,yes,1
Scolopax_minor,no,1
Scolopax_mira,yes,1
Scolopax_rochussenii,yes,1
Scolopax_rosenbergii,no,1
Scolopax_rusticola,no,1
Scolopax_saturata,no,1
Steganopus_tricolor,no,1
Tringa_erythropus,no,1
Tringa_flavipes,no,1
Tringa_glareola,no,1
Tringa_guttifer,no,1
Tringa_melanoleuca,no,1
Tringa_nebularia,no,1
Tringa_ochropus,no,1
Tringa_solitaria,no,1
Tringa_stagnatilis,no,1
Tringa_totanus,no,1
Tryngites_subruficollis,no,1
Xenus_cinereus,no,1
Catharacta_antarctica,no,1
Catharacta_chilensis,no,1
Catharacta_lonnbergi,no,1
Catharacta_maccormicki,no,1
Catharacta_skua,no,1
Stercorarius_longicaudus,no,1
Stercorarius_parasiticus,no,1
Stercorarius_pomarinus,no,1
Attagis_gayi,no,1
Attagis_malouinus,no,1
Thinocorus_orbignyianus,no,1
Thinocorus_rumicivorus,no,1
Ortyxelos_meiffrenii,no,1
Turnix_castanotus,no,1
Turnix_everetti,yes,1
Turnix_hottentottus,no,1
Turnix_maculosus,no,1
Turnix_melanogaster,no,1
Turnix_nigricollis,yes,1
Turnix_ocellatus,yes,1
Turnix_olivii,no,1
Turnix_pyrrhothorax,no,1
Turnix_suscitator,no,1
Turnix_sylvaticus,no,1
Turnix_tanki,no,1
Turnix_varius,no,1
Turnix_velox,no,1
Turnix_worcesteri,yes,1
Anastomus_lamelligerus,no,1
Anastomus_oscitans,no,1
Ciconia_abdimii,no,1
Ciconia_boyciana,no,1
Ciconia_ciconia,no,1
Ciconia_episcopus,no,1
Ciconia_maguari,no,1
Ciconia_nigra,no,1
Ciconia_stormi,no,1
Ephippiorhynchus_asiaticus,no,1
Ephippiorhynchus_senegalensis,no,1
Jabiru_mycteria,no,1
Leptoptilos_crumeniferus,no,1
Leptoptilos_dubius,no,1
Leptoptilos_javanicus,no,1
Mycteria_americana,no,1
Mycteria_cinerea,no,1
Mycteria_ibis,no,1
Mycteria_leucocephala,no,1
Colius_castanotus,no,1
Colius_colius,no,1
Colius_leucocephalus,no,1
Colius_striatus,no,1
Urocolius_indicus,no,1
Urocolius_macrourus,no,1
Alectroenas_madagascariensis,yes,1
Alectroenas_pulcherrima,yes,1
Alectroenas_sganzini,yes,1
Aplopelia_larvata,no,1
Caloenas_nicobarica,no,1
Chalcophaps_indica,no,1
Chalcophaps_stephani,no,1
Claravis_godefrida,no,1
Claravis_mondetoura,no,1
Claravis_pretiosa,no,1
Columba_albinucha,no,1
Columba_albitorques,no,1
Columba_argentina,no,1
Columba_arquatrix,no,1
Columba_bollii,yes,1
Columba_delegorguei,no,1
Columba_elphinstonii,no,1
Columba_eversmanni,no,1
Columba_guinea,no,1
Columba_hodgsonii,no,1
Columba_iriditorques,no,1
Columba_janthina,no,1
Columba_junoniae,yes,1
Columba_leucomela,no,1
Columba_leuconota,no,1
Columba_livia,no,1
Columba_malherbii,yes,1
Columba_oenas,no,1
Columba_oliviae,no,1
Columba_pallidiceps,yes,1
Columba_palumboides,yes,1
Columba_palumbus,no,1
Columba_pollenii,yes,1
Columba_pulchricollis,no,1
Columba_punicea,no,1
Columba_rupestris,no,1
Columba_sjostedti,no,1
Columba_thomensis,yes,1
Columba_torringtoniae,no,1
Columba_trocaz,yes,1
Columba_unicincta,no,1
Columba_vitiensis,no,1
Columbina_buckleyi,no,1
Columbina_cruziana,no,1
Columbina_cyanopis,no,1
Columbina_inca,no,1
Columbina_minuta,no,1
Columbina_passerina,no,1
Columbina_picui,no,1
Columbina_squammata,no,1
Columbina_talpacoti,no,1
Cryptophaps_poecilorrhoa,yes,1
Didunculus_strigirostris,yes,1
Drepanoptila_holosericea,yes,1
Ducula_aenea,no,1
Ducula_aurorae,yes,1
Ducula_badia,no,1
Ducula_bakeri,yes,1
Ducula_basilica,yes,1
Ducula_bicolor,no,1
Ducula_brenchleyi,yes,1
Ducula_carola,yes,1
Ducula_chalconota,no,1
Ducula_cineracea,yes,1
Ducula_concinna,no,1
Ducula_finschii,yes,1
Ducula_forsteni,yes,1
Ducula_galeata,yes,1
Ducula_goliath,yes,1
Ducula_lacernulata,no,1
Ducula_latrans,yes,1
Ducula_luctuosa,yes,1
Ducula_melanochroa,yes,1
Ducula_mindorensis,yes,1
Ducula_mullerii,no,1
Ducula_myristicivora,no,1
Ducula_oceanica,yes,1
Ducula_pacifica,no,1
Ducula_perspicillata,yes,1
Ducula_pickeringii,no,1
Ducula_pinon,no,1
Ducula_pistrinaria,yes,1
Ducula_poliocephala,yes,1
Ducula_radiata,yes,1
Ducula_rosacea,no,1
Ducula_rubricera,yes,1
Ducula_rufigaster,no,1
Ducula_spilorrhoa,no,1
Ducula_subflavescens,yes,1
Ducula_whartoni,yes,1
Ducula_zoeae,no,1
Gallicolumba_beccarii,no,1
Gallicolumba_canifrons,yes,1
Gallicolumba_crinigera,yes,1
Gallicolumba_erythroptera,yes,1
Gallicolumba_hoedtii,yes,1
Gallicolumba_jobiensis,no,1
Gallicolumba_keayi,yes,1
Gallicolumba_kubaryi,yes,1
Gallicolumba_luzonica,yes,1
Gallicolumba_menagei,yes,1
Gallicolumba_platenae,yes,1
Gallicolumba_rubescens,yes,1
Gallicolumba_rufigula,no,1
Gallicolumba_sanctaecrucis,yes,1
Gallicolumba_stairi,yes,1
Gallicolumba_tristigmata,yes,1
Gallicolumba_xanthonura,yes,1
Geopelia_cuneata,no,1
Geopelia_humeralis,no,1
Geopelia_maugeus,yes,1
Geopelia_placida,no,1
Geopelia_striata,no,1
Geophaps_plumifera,no,1
Geophaps_scripta,no,1
Geophaps_smithii,no,1
Geotrygon_albifacies,no,1
Geotrygon_caniceps,yes,1
Geotrygon_carrikeri,no,1
Geotrygon_chiriquensis,no,1
Geotrygon_chrysia,yes,1
Geotrygon_costaricensis,no,1
Geotrygon_frenata,no,1
Geotrygon_goldmani,no,1
Geotrygon_lawrencii,no,1
Geotrygon_linearis,no,1
Geotrygon_montana,no,1
Geotrygon_mystacea,yes,1
Geotrygon_saphirina,no,1
Geotrygon_veraguensis,no,1
Geotrygon_versicolor,yes,1
Geotrygon_violacea,no,1
Goura_cristata,no,1
Goura_scheepmakeri,no,1
Goura_victoria,no,1
Gymnophaps_albertisii,no,1
Gymnophaps_mada,yes,1
Gymnophaps_solomonensis,yes,1
Hemiphaga_novaeseelandiae,no,1
Henicophaps_albifrons,no,1
Henicophaps_foersteri,yes,1
Leptotila_battyi,no,1
Leptotila_cassini,no,1
Leptotila_conoveri,no,1
Leptotila_jamaicensis,no,1
Leptotila_megalura,no,1
Leptotila_ochraceiventris,no,1
Leptotila_pallida,no,1
Leptotila_plumbeiceps,no,1
Leptotila_rufaxilla,no,1
Leptotila_verreauxi,no,1
Leptotila_wellsi,yes,1
Leucosarcia_melanoleuca,no,1
Lopholaimus_antarcticus,no,1
Macropygia_amboinensis,no,1
Macropygia_emiliana,no,1
Macropygia_mackinlayi,yes,1
Macropygia_magna,yes,1
Macropygia_nigrirostris,no,1
Macropygia_phasianella,no,1
Macropygia_ruficeps,no,1
Macropygia_rufipennis,yes,1
Macropygia_tenuirostris,no,1
Macropygia_unchall,no,1
Metriopelia_aymara,no,1
Metriopelia_ceciliae,no,1
Metriopelia_melanoptera,no,1
Metriopelia_morenoi,no,1
Nesoenas_mayeri,yes,1
Nesoenas_picturata,yes,1
Ocyphaps_lophotes,no,1
Oena_capensis,no,1
Otidiphaps_nobilis,no,1
Patagioenas_araucana,no,1
Patagioenas_caribaea,yes,1
Patagioenas_cayennensis,no,1
Patagioenas_corensis,no,1
Patagioenas_fasciata,no,1
Patagioenas_flavirostris,no,1
Patagioenas_goodsoni,no,1
Patagioenas_inornata,yes,1
Patagioenas_leucocephala,no,1
Patagioenas_maculosa,no,1
Patagioenas_nigrirostris,no,1
Patagioenas_oenops,no,1
Patagioenas_picazuro,no,1
Patagioenas_plumbea,no,1
Patagioenas_speciosa,no,1
Patagioenas_squamosa,yes,1
Patagioenas_subvinacea,no,1
Petrophassa_albipennis,no,1
Petrophassa_rufipennis,no,1
Phapitreron_amethystinus,yes,1
Phapitreron_brunneiceps,yes,1
Phapitreron_cinereiceps,yes,1
Phapitreron_leucotis,yes,1
Phaps_chalcoptera,no,1
Phaps_elegans,no,1
Phaps_histrionica,no,1
Ptilinopus_arcanus,yes,1
Ptilinopus_aurantiifrons,no,1
Ptilinopus_bernsteinii,yes,1
Ptilinopus_chalcurus,yes,1
Ptilinopus_cinctus,no,1
Ptilinopus_coralensis,yes,1
Ptilinopus_coronulatus,no,1
Ptilinopus_dohertyi,yes,1
Ptilinopus_dupetithouarsii,yes,1
Ptilinopus_eugeniae,yes,1
Ptilinopus_fischeri,yes,1
Ptilinopus_granulifrons,yes,1
Ptilinopus_greyii,yes,1
Ptilinopus_huttoni,yes,1
Ptilinopus_hyogastrus,yes,1
Ptilinopus_insolitus,yes,1
Ptilinopus_insularis,yes,1
Ptilinopus_iozonus,no,1
Ptilinopus_jambu,no,1
Ptilinopus_layardi,yes,1
Ptilinopus_leclancheri,no,1
Ptilinopus_luteovirens,yes,1
Ptilinopus_magnificus,no,1
Ptilinopus_marchei,yes,1
Ptilinopus_melanospilus,no,1
Ptilinopus_merrilli,yes,1
Ptilinopus_monacha,yes,1
Ptilinopus_naina,no,1
Ptilinopus_occipitalis,yes,1
Ptilinopus_ornatus,no,1
Ptilinopus_pelewensis,yes,1
Ptilinopus_perlatus,no,1
Ptilinopus_perousii,yes,1
Ptilinopus_porphyraceus,yes,1
Ptilinopus_porphyreus,no,1
Ptilinopus_pulchellus,no,1
Ptilinopus_purpuratus,yes,1
Ptilinopus_rarotongensis,yes,1
Ptilinopus_regina,no,1
Ptilinopus_richardsii,yes,1
Ptilinopus_rivoli,no,1
Ptilinopus_roseicapilla,yes,1
Ptilinopus_solomonensis,no,1
Ptilinopus_subgularis,yes,1
Ptilinopus_superbus,no,1
Ptilinopus_tannensis,yes,1
Ptilinopus_victor,yes,1
Ptilinopus_viridis,no,1
Ptilinopus_wallacii,no,1
Reinwardtoena_browni,yes,1
Reinwardtoena_crassirostris,yes,1
Reinwardtoena_reinwardtsi,no,1
Starnoenas_cyanocephala,yes,1
Stigmatopelia_chinensis,no,1
Stigmatopelia_senegalensis,no,1
Streptopelia_bitorquata,no,1
Streptopelia_capicola,no,1
Streptopelia_decaocto,no,1
Streptopelia_decipiens,no,1
Streptopelia_hypopyrrha,no,1
Streptopelia_lugens,no,1
Streptopelia_orientalis,no,1
Streptopelia_reichenowi,no,1
Streptopelia_roseogrisea,no,1
Streptopelia_semitorquata,no,1
Streptopelia_tranquebarica,no,1
Streptopelia_turtur,no,1
Streptopelia_vinacea,no,1
Treron_apicauda,no,1
Treron_australis,yes,1
Treron_bicinctus,no,1
Treron_calvus,no,1
Treron_capellei,no,1
Treron_curvirostra,no,1
Treron_floris,yes,1
Treron_formosae,no,1
Treron_fulvicollis,no,1
Treron_griseicauda,no,1
Treron_olax,no,1
Treron_oxyurus,no,1
Treron_pembaensis,yes,1
Treron_phoenicopterus,no,1
Treron_pompadora,no,1
Treron_psittaceus,yes,1
Treron_sanctithomae,yes,1
Treron_seimundi,no,1
Treron_sieboldii,no,1
Treron_sphenurus,no,1
Treron_teysmannii,yes,1
Treron_vernans,no,1
Treron_waalia,no,1
Trugon_terrestris,no,1
Turacoena_manadensis,yes,1
